"ppn"	"mv"	"trial"	"blk"	"hnd"	"tfac"	"fac"	"prmt"	"ttype"	"xr"	"r"	"cor"	"rt"	"re"	"target"	"contingency_aware"	"contingency_correct"
"6996"	55	"v"	84	3	2	2	6	216	1	6	6	1	423	7	"aangenaam"	1	1
"6997"	55	"v"	85	3	2	2	1	216	0	5	5	1	534	1	"stug"	1	1
"6998"	55	"v"	86	3	2	1	0	216	1	6	6	1	451	1	"vriendelijk"	0	3
"6999"	55	"v"	87	3	2	2	3	216	0	5	5	1	488	7	"stug"	1	1
"7000"	55	"v"	88	3	2	1	7	216	0	5	5	1	508	1	"onsympathiek"	1	1
"7001"	55	"v"	89	3	2	2	4	216	1	6	6	1	513	6	"mooi"	1	1
"7002"	55	"v"	90	3	2	2	3	216	0	5	5	1	539	6	"onsympathiek"	1	1
"7003"	55	"v"	91	3	2	1	2	216	1	6	6	1	608	7	"liefhebbend"	1	1
"7004"	55	"v"	92	3	2	2	1	216	1	6	6	1	515	1	"lief"	1	1
"7005"	55	"v"	93	3	2	2	4	216	1	6	6	1	472	1	"sympathiek"	1	1
"7006"	55	"v"	94	3	2	1	0	216	1	6	6	1	497	1	"sympathiek"	0	3
"7007"	55	"v"	95	3	2	2	1	216	0	5	5	1	526	8	"onsympathiek"	1	1
"7008"	55	"v"	96	3	2	1	7	216	1	6	6	1	649	1	"sympathiek"	1	1
"7009"	55	"v"	97	4	2	1	0	216	0	5	5	1	596	7	"onaardig"	0	3
"7010"	55	"v"	98	4	2	1	0	216	1	6	6	1	492	7	"lief"	0	3
"7011"	55	"v"	99	4	2	2	6	216	1	6	6	1	452	8	"lief"	1	1
"7013"	55	"v"	101	4	2	2	6	216	0	5	5	1	515	1	"onvriendelijk"	1	1
"7014"	55	"v"	102	4	2	2	1	216	0	5	5	1	516	1	"onsympathiek"	1	1
"7015"	55	"v"	103	4	2	1	2	216	1	6	6	1	600	6	"liefhebbend"	1	1
"7016"	55	"v"	104	4	2	2	4	216	1	6	6	1	400	7	"mooi"	1	1
"7017"	55	"v"	105	4	2	1	5	216	1	6	6	1	563	1	"lief"	1	1
"7018"	55	"v"	106	4	2	1	5	216	1	6	6	1	380	1	"aangenaam"	1	1
"7019"	55	"v"	107	4	2	1	2	216	0	5	5	1	570	8	"irritant"	1	1
"7020"	55	"v"	108	4	2	1	2	216	0	5	5	1	553	7	"stug"	1	1
"7021"	55	"v"	109	4	2	1	7	216	1	6	6	1	658	1	"sympathiek"	1	1
"7022"	55	"v"	110	4	2	2	6	216	0	5	5	1	630	1	"humeurig"	1	1
"7024"	55	"v"	112	4	2	1	2	216	0	5	5	1	555	7	"irritant"	1	1
"7026"	55	"v"	114	4	2	1	0	216	1	6	6	1	622	7	"lief"	0	3
"7027"	55	"v"	115	4	2	1	0	216	0	5	5	1	531	7	"onvriendelijk"	0	3
"7028"	55	"v"	116	4	2	2	6	216	0	5	5	1	531	1	"onsympathiek"	1	1
"7029"	55	"v"	117	4	2	2	3	216	1	6	6	1	629	1	"sympathiek"	1	1
"7030"	55	"v"	118	4	2	1	7	216	0	5	5	1	966	1	"onsympathiek"	1	1
"7031"	55	"v"	119	4	2	1	5	216	1	6	6	1	311	7	"vriendelijk"	1	1
"7032"	55	"v"	120	4	2	2	4	216	0	5	5	1	589	10	"onsympathiek"	1	1
"7033"	55	"v"	121	4	2	1	0	216	0	5	5	1	556	1	"stug"	0	3
"7035"	55	"v"	123	4	2	1	0	216	1	6	6	1	482	10	"sympathiek"	0	3
"7036"	55	"v"	124	4	2	1	7	216	0	5	5	1	651	1	"onsympathiek"	1	1
"7037"	55	"v"	125	4	2	2	3	216	0	5	5	1	460	9	"stug"	1	1
"7038"	55	"v"	126	4	2	1	2	216	0	5	5	1	709	1	"onvriendelijk"	1	1
"7039"	55	"v"	127	4	2	1	7	216	0	5	5	1	578	1	"onvriendelijk"	1	1
"7040"	55	"v"	128	4	2	2	4	216	1	6	6	1	627	7	"lief"	1	1
"7041"	56	"v"	1	1	1	2	1	216	1	5	5	1	578	1	"lief"	0	2
"7042"	56	"v"	2	1	1	2	4	216	1	5	5	1	474	1	"mooi"	1	1
"7043"	56	"v"	3	1	1	1	2	216	0	6	6	1	510	1	"onsympathiek"	0	3
"7044"	56	"v"	4	1	1	1	5	216	1	5	5	1	450	7	"lief"	0	3
"7045"	56	"v"	5	1	1	2	3	216	0	6	6	1	570	10	"humeurig"	0	2
"7046"	56	"v"	6	1	1	2	1	216	1	5	5	1	558	7	"lief"	0	2
"7047"	56	"v"	7	1	1	1	2	216	0	6	6	1	488	1	"onvriendelijk"	0	3
"7048"	56	"v"	8	1	1	1	0	216	0	6	6	1	428	1	"onvriendelijk"	0	2
"7049"	56	"v"	9	1	1	1	7	216	1	5	5	1	481	7	"mooi"	1	1
"7050"	56	"v"	10	1	1	2	3	216	1	5	5	1	545	1	"sympathiek"	0	2
"7051"	56	"v"	11	1	1	1	7	216	1	5	5	1	461	1	"aangenaam"	1	1
"7052"	56	"v"	12	1	1	1	0	216	1	5	5	1	698	1	"liefhebbend"	0	2
"7053"	56	"v"	13	1	1	1	5	216	0	6	6	1	493	6	"onvriendelijk"	0	3
"7054"	56	"v"	14	1	1	1	5	216	0	6	6	1	624	1	"humeurig"	0	3
"7055"	56	"v"	15	1	1	2	1	216	1	5	5	1	627	1	"mooi"	0	2
"7057"	56	"v"	17	1	1	2	3	216	1	5	5	1	450	7	"lief"	0	2
"7058"	56	"v"	18	1	1	2	1	216	0	6	6	1	547	9	"onsympathiek"	0	2
"7059"	56	"v"	19	1	1	2	3	216	0	6	6	1	531	1	"onvriendelijk"	0	2
"7060"	56	"v"	20	1	1	1	0	216	0	6	6	1	470	1	"onaardig"	0	2
"7062"	56	"v"	22	1	1	1	0	216	1	5	5	1	436	1	"lief"	0	2
"7063"	56	"v"	23	1	1	2	1	216	1	5	5	1	475	9	"vriendelijk"	0	2
"7064"	56	"v"	24	1	1	2	6	216	1	5	5	1	437	1	"liefhebbend"	0	2
"7065"	56	"v"	25	1	1	2	3	216	1	5	5	1	484	1	"liefhebbend"	0	2
"7066"	56	"v"	26	1	1	1	0	216	0	6	6	1	439	1	"onvriendelijk"	0	2
"7067"	56	"v"	27	1	1	1	2	216	1	5	5	1	739	1	"sympathiek"	0	3
"7068"	56	"v"	28	1	1	2	1	216	1	5	5	1	487	1	"mooi"	0	2
"7069"	56	"v"	29	1	1	1	5	216	0	6	6	1	520	1	"onsympathiek"	0	3
"7072"	56	"v"	32	1	1	1	0	216	0	6	6	1	715	1	"stug"	0	2
"7073"	56	"v"	33	2	1	2	6	216	0	6	6	1	508	1	"irritant"	0	2
"7074"	56	"v"	34	2	1	2	4	216	0	6	6	1	429	1	"onaardig"	1	1
"7075"	56	"v"	35	2	1	2	3	216	0	6	6	1	446	1	"onsympathiek"	0	2
"7076"	56	"v"	36	2	1	2	4	216	0	6	6	1	364	7	"onaardig"	1	1
"7077"	56	"v"	37	2	1	2	3	216	1	5	5	1	474	7	"mooi"	0	2
"7078"	56	"v"	38	2	1	2	6	216	1	5	5	1	441	1	"liefhebbend"	0	2
"7080"	56	"v"	40	2	1	1	5	216	1	5	5	1	500	1	"vriendelijk"	0	3
"7081"	56	"v"	41	2	1	1	5	216	0	6	6	1	540	1	"irritant"	0	3
"7082"	56	"v"	42	2	1	2	4	216	0	6	6	1	494	7	"onsympathiek"	1	1
"7083"	56	"v"	43	2	1	2	4	216	1	5	5	1	402	1	"liefhebbend"	1	1
"7084"	56	"v"	44	2	1	1	5	216	1	5	5	1	416	7	"liefhebbend"	0	3
"7085"	56	"v"	45	2	1	2	6	216	1	5	5	1	370	6	"aangenaam"	0	2
"7086"	56	"v"	46	2	1	1	2	216	0	6	6	1	471	7	"onvriendelijk"	0	3
"7087"	56	"v"	47	2	1	1	0	216	1	5	5	1	505	1	"liefhebbend"	0	2
"7088"	56	"v"	48	2	1	1	5	216	1	5	5	1	455	7	"liefhebbend"	0	3
"7090"	56	"v"	50	2	1	1	5	216	0	6	6	1	487	9	"onvriendelijk"	0	3
"7091"	56	"v"	51	2	1	1	7	216	0	6	6	1	708	1	"irritant"	1	1
"7092"	56	"v"	52	2	1	2	6	216	0	6	6	1	633	6	"stug"	0	2
"7093"	56	"v"	53	2	1	1	5	216	0	6	6	1	516	7	"onsympathiek"	0	3
"7094"	56	"v"	54	2	1	2	3	216	0	6	6	1	597	7	"humeurig"	0	2
"7095"	56	"v"	55	2	1	1	7	216	1	5	5	1	511	7	"lief"	1	1
"7097"	56	"v"	57	2	1	1	2	216	0	6	6	1	437	10	"irritant"	0	3
"7098"	56	"v"	58	2	1	2	3	216	0	6	6	1	401	10	"onsympathiek"	0	2
"7099"	56	"v"	59	2	1	2	1	216	0	6	6	1	394	10	"irritant"	0	2
"7100"	56	"v"	60	2	1	1	2	216	1	5	5	1	497	9	"vriendelijk"	0	3
"7101"	56	"v"	61	2	1	2	4	216	1	5	5	1	395	6	"aangenaam"	1	1
"7103"	56	"v"	63	2	1	1	7	216	1	5	5	1	489	7	"aangenaam"	1	1
"7104"	56	"v"	64	2	1	1	2	216	0	6	6	1	396	1	"onvriendelijk"	0	3
"7105"	56	"v"	65	3	1	1	5	216	1	5	5	1	523	1	"liefhebbend"	0	3
"7106"	56	"v"	66	3	1	2	6	216	0	6	6	1	672	1	"onaardig"	0	2
"7107"	56	"v"	67	3	1	2	1	216	0	6	6	1	410	7	"humeurig"	0	2
"7108"	56	"v"	68	3	1	2	4	216	0	6	6	1	529	1	"irritant"	1	1
"7109"	56	"v"	69	3	1	1	0	216	0	6	6	1	659	1	"stug"	0	2
"7111"	56	"v"	71	3	1	1	7	216	0	6	6	1	378	1	"onaardig"	1	1
"7112"	56	"v"	72	3	1	2	4	216	0	6	6	1	497	28	"irritant"	1	1
"7113"	56	"v"	73	3	1	2	1	216	1	5	5	1	484	1	"mooi"	0	2
"7114"	56	"v"	74	3	1	2	6	216	1	5	5	1	427	1	"aangenaam"	0	2
"7115"	56	"v"	75	3	1	2	1	216	0	6	6	1	474	1	"stug"	0	2
"7116"	56	"v"	76	3	1	2	6	216	0	6	6	1	452	6	"irritant"	0	2
"7118"	56	"v"	78	3	1	1	2	216	0	6	6	1	580	1	"onsympathiek"	0	3
"7119"	56	"v"	79	3	1	1	2	216	0	6	6	1	640	9	"irritant"	0	3
"7120"	56	"v"	80	3	1	1	2	216	0	6	6	1	397	1	"irritant"	0	3
"7121"	56	"v"	81	3	1	1	2	216	1	5	5	1	529	1	"mooi"	0	3
"7122"	56	"v"	82	3	1	1	0	216	0	6	6	1	585	1	"stug"	0	2
"7123"	56	"v"	83	3	1	2	4	216	1	5	5	1	616	8	"sympathiek"	1	1
"7124"	56	"v"	84	3	1	2	3	216	1	5	5	1	436	1	"vriendelijk"	0	2
"7125"	56	"v"	85	3	1	1	0	216	0	6	6	1	537	1	"onvriendelijk"	0	2
"7127"	56	"v"	87	3	1	2	1	216	1	5	5	1	481	1	"lief"	0	2
"7128"	56	"v"	88	3	1	1	0	216	1	5	5	1	557	9	"lief"	0	2
"7129"	56	"v"	89	3	1	1	5	216	0	6	6	1	649	7	"onsympathiek"	0	3
"7130"	56	"v"	90	3	1	1	2	216	1	5	5	1	608	1	"aangenaam"	0	3
"7131"	56	"v"	91	3	1	2	4	216	1	5	5	1	508	10	"mooi"	1	1
"7132"	56	"v"	92	3	1	1	7	216	0	6	6	1	553	7	"humeurig"	1	1
"7133"	56	"v"	93	3	1	2	4	216	1	5	5	1	725	8	"mooi"	1	1
"7135"	56	"v"	95	3	1	1	0	216	1	5	5	1	428	6	"aangenaam"	0	2
"7136"	56	"v"	96	3	1	1	7	216	0	6	6	1	560	6	"irritant"	1	1
"7137"	56	"v"	97	4	1	2	1	216	0	6	6	1	461	9	"onaardig"	0	2
"7138"	56	"v"	98	4	1	1	2	216	1	5	5	1	582	8	"aangenaam"	0	3
"7139"	56	"v"	99	4	1	1	0	216	0	6	6	1	563	1	"stug"	0	2
"7140"	56	"v"	100	4	1	2	6	216	0	6	6	1	432	1	"onsympathiek"	0	2
"7141"	56	"v"	101	4	1	1	0	216	1	5	5	1	470	7	"lief"	0	2
"7142"	56	"v"	102	4	1	2	3	216	1	5	5	1	434	7	"liefhebbend"	0	2
"7143"	56	"v"	103	4	1	2	4	216	0	6	6	1	380	10	"onaardig"	1	1
"7144"	56	"v"	104	4	1	1	7	216	1	5	5	1	520	6	"vriendelijk"	1	1
"7145"	56	"v"	105	4	1	2	3	216	1	5	5	1	466	1	"liefhebbend"	0	2
"7146"	56	"v"	106	4	1	2	6	216	1	5	5	1	433	6	"aangenaam"	0	2
"7147"	56	"v"	107	4	1	2	6	216	0	6	6	1	467	7	"irritant"	0	2
"7148"	56	"v"	108	4	1	2	1	216	0	6	6	1	377	10	"onvriendelijk"	0	2
"7149"	56	"v"	109	4	1	1	7	216	1	5	5	1	504	1	"aangenaam"	1	1
"7150"	56	"v"	110	4	1	2	1	216	0	6	6	1	436	7	"irritant"	0	2
"7151"	56	"v"	111	4	1	2	6	216	1	5	5	1	568	7	"sympathiek"	0	2
"7152"	56	"v"	112	4	1	2	3	216	0	6	6	1	362	1	"onsympathiek"	0	2
"7153"	56	"v"	113	4	1	1	5	216	1	5	5	1	538	7	"mooi"	0	3
"7154"	56	"v"	114	4	1	2	6	216	0	6	6	1	342	1	"onvriendelijk"	0	2
"7155"	56	"v"	115	4	1	1	5	216	1	5	5	1	659	1	"aangenaam"	0	3
"7156"	56	"v"	116	4	1	1	7	216	1	5	5	1	537	7	"vriendelijk"	1	1
"7159"	56	"v"	119	4	1	2	1	216	0	6	6	1	516	7	"onaardig"	0	2
"7160"	56	"v"	120	4	1	2	3	216	1	5	5	1	482	8	"liefhebbend"	0	2
"7162"	56	"v"	122	4	1	1	2	216	1	5	5	1	454	9	"lief"	0	3
"7163"	56	"v"	123	4	1	2	4	216	1	5	5	1	635	1	"vriendelijk"	1	1
"7164"	56	"v"	124	4	1	1	7	216	0	6	6	1	568	1	"irritant"	1	1
"7165"	56	"v"	125	4	1	2	6	216	1	5	5	1	618	1	"liefhebbend"	0	2
"7167"	56	"v"	127	4	1	2	4	216	0	6	6	1	569	7	"irritant"	1	1
"7168"	56	"v"	128	4	1	1	7	216	0	6	6	1	501	10	"onsympathiek"	1	1
"7169"	57	"m"	1	1	1	1	3	216	1	5	5	1	535	1	"sympathiek"	1	1
"7171"	57	"m"	3	1	1	2	6	216	0	6	6	1	587	1	"irritant"	1	1
"7173"	57	"m"	5	1	1	2	7	216	1	5	5	1	424	1	"lief"	1	1
"7174"	57	"m"	6	1	1	2	6	216	0	6	6	1	400	8	"stug"	1	1
"7176"	57	"m"	8	1	1	2	0	216	1	5	5	1	542	1	"aangenaam"	1	1
"7177"	57	"m"	9	1	1	2	2	216	1	5	5	1	536	1	"lief"	1	1
"7178"	57	"m"	10	1	1	2	0	216	0	6	6	1	565	1	"onvriendelijk"	1	1
"7179"	57	"m"	11	1	1	2	6	216	1	5	5	1	464	1	"mooi"	1	1
"7180"	57	"m"	12	1	1	2	0	216	0	6	6	1	449	7	"irritant"	1	1
"7181"	57	"m"	13	1	1	2	6	216	0	6	6	1	383	1	"stug"	1	1
"7182"	57	"m"	14	1	1	1	4	216	1	5	5	1	654	1	"liefhebbend"	1	1
"7183"	57	"m"	15	1	1	1	3	216	0	6	6	1	390	1	"stug"	1	1
"7184"	57	"m"	16	1	1	2	7	216	1	5	5	1	459	7	"mooi"	1	1
"7185"	57	"m"	17	1	1	2	0	216	1	5	5	1	619	1	"sympathiek"	1	1
"7186"	57	"m"	18	1	1	1	5	216	1	5	5	1	425	8	"sympathiek"	1	1
"7187"	57	"m"	19	1	1	1	3	216	1	5	5	1	501	10	"mooi"	1	1
"7188"	57	"m"	20	1	1	1	3	216	1	5	5	1	504	8	"liefhebbend"	1	1
"7189"	57	"m"	21	1	1	2	6	216	1	5	5	1	355	1	"aangenaam"	1	1
"7190"	57	"m"	22	1	1	2	0	216	1	5	5	1	436	1	"liefhebbend"	1	1
"7191"	57	"m"	23	1	1	2	6	216	0	6	6	1	600	1	"onsympathiek"	1	1
"7192"	57	"m"	24	1	1	2	2	216	0	6	6	1	391	1	"humeurig"	1	1
"7193"	57	"m"	25	1	1	1	5	216	1	5	5	1	347	8	"vriendelijk"	1	1
"7194"	57	"m"	26	1	1	1	4	216	1	5	5	1	336	1	"liefhebbend"	1	1
"7195"	57	"m"	27	1	1	2	6	216	0	6	6	1	342	7	"onsympathiek"	1	1
"7196"	57	"m"	28	1	1	2	2	216	1	5	5	1	556	1	"liefhebbend"	1	1
"7197"	57	"m"	29	1	1	2	7	216	0	6	6	1	429	7	"humeurig"	1	1
"7198"	57	"m"	30	1	1	2	0	216	0	6	6	1	434	7	"onaardig"	1	1
"7199"	57	"m"	31	1	1	2	7	216	0	6	6	1	315	9	"onaardig"	1	1
"7200"	57	"m"	32	1	1	2	6	216	0	6	6	1	342	10	"irritant"	1	1
"7201"	57	"m"	33	2	1	2	0	216	0	6	6	1	488	6	"onvriendelijk"	1	1
"7202"	57	"m"	34	2	1	1	4	216	1	5	5	1	387	7	"liefhebbend"	1	1
"7203"	57	"m"	35	2	1	1	3	216	0	6	6	1	311	1	"onaardig"	1	1
"7204"	57	"m"	36	2	1	2	2	216	0	6	6	1	536	1	"irritant"	1	1
"7205"	57	"m"	37	2	1	1	5	216	1	5	5	1	316	1	"sympathiek"	1	1
"7206"	57	"m"	38	2	1	2	0	216	1	5	5	1	488	1	"mooi"	1	1
"7209"	57	"m"	41	2	1	1	1	216	1	5	5	1	620	1	"vriendelijk"	0	2
"7210"	57	"m"	42	2	1	2	2	216	0	6	6	1	561	1	"stug"	1	1
"7211"	57	"m"	43	2	1	1	1	216	1	5	5	1	395	6	"vriendelijk"	0	2
"7213"	57	"m"	45	2	1	1	5	216	1	5	5	1	320	6	"aangenaam"	1	1
"7214"	57	"m"	46	2	1	1	1	216	0	6	6	1	559	7	"irritant"	0	2
"7215"	57	"m"	47	2	1	1	1	216	0	6	6	1	528	1	"onvriendelijk"	0	2
"7216"	57	"m"	48	2	1	2	6	216	0	6	6	1	459	7	"irritant"	1	1
"7217"	57	"m"	49	2	1	2	2	216	1	5	5	1	435	7	"mooi"	1	1
"7219"	57	"m"	51	2	1	1	1	216	0	6	6	1	535	1	"humeurig"	0	2
"7220"	57	"m"	52	2	1	1	3	216	1	5	5	1	448	10	"liefhebbend"	1	1
"7221"	57	"m"	53	2	1	1	1	216	1	5	5	1	526	7	"sympathiek"	0	2
"7222"	57	"m"	54	2	1	2	0	216	1	5	5	1	476	1	"sympathiek"	1	1
"7224"	57	"m"	56	2	1	2	2	216	1	5	5	1	481	1	"sympathiek"	1	1
"7225"	57	"m"	57	2	1	1	1	216	0	6	6	1	432	8	"onsympathiek"	0	2
"7226"	57	"m"	58	2	1	1	3	216	0	6	6	1	637	8	"humeurig"	1	1
"7227"	57	"m"	59	2	1	2	7	216	0	6	6	1	584	1	"stug"	1	1
"7228"	57	"m"	60	2	1	1	4	216	0	6	6	1	606	1	"onaardig"	1	1
"7229"	57	"m"	61	2	1	2	2	216	1	5	5	1	481	1	"sympathiek"	1	1
"7230"	57	"m"	62	2	1	1	4	216	0	6	6	1	547	7	"irritant"	1	1
"7231"	57	"m"	63	2	1	1	3	216	1	5	5	1	622	1	"aangenaam"	1	1
"7232"	57	"m"	64	2	1	2	2	216	1	5	5	1	475	1	"aangenaam"	1	1
"7234"	57	"m"	66	3	1	1	4	216	1	5	5	1	455	1	"mooi"	1	1
"7235"	57	"m"	67	3	1	2	6	216	1	5	5	1	607	1	"sympathiek"	1	1
"7236"	57	"m"	68	3	1	1	4	216	0	6	6	1	515	1	"humeurig"	1	1
"7237"	57	"m"	69	3	1	2	7	216	0	6	6	1	488	1	"stug"	1	1
"7238"	57	"m"	70	3	1	2	0	216	1	5	5	1	602	1	"aangenaam"	1	1
"7239"	57	"m"	71	3	1	1	5	216	1	5	5	1	469	7	"liefhebbend"	1	1
"7240"	57	"m"	72	3	1	2	0	216	0	6	6	1	519	1	"irritant"	1	1
"7241"	57	"m"	73	3	1	2	6	216	1	5	5	1	454	1	"aangenaam"	1	1
"7242"	57	"m"	74	3	1	2	0	216	1	5	5	1	430	1	"sympathiek"	1	1
"7244"	57	"m"	76	3	1	1	4	216	1	5	5	1	481	1	"lief"	1	1
"7245"	57	"m"	77	3	1	1	4	216	0	6	6	1	540	1	"onvriendelijk"	1	1
"7247"	57	"m"	79	3	1	1	5	216	0	6	6	1	458	1	"onvriendelijk"	1	1
"7248"	57	"m"	80	3	1	1	5	216	1	5	5	1	508	1	"sympathiek"	1	1
"7249"	57	"m"	81	3	1	1	5	216	0	6	6	1	537	1	"onvriendelijk"	1	1
"7250"	57	"m"	82	3	1	2	2	216	1	5	5	1	444	1	"sympathiek"	1	1
"7251"	57	"m"	83	3	1	2	7	216	0	6	6	1	503	1	"onvriendelijk"	1	1
"7252"	57	"m"	84	3	1	2	7	216	1	5	5	1	495	1	"liefhebbend"	1	1
"7253"	57	"m"	85	3	1	1	5	216	1	5	5	1	575	1	"vriendelijk"	1	1
"7254"	57	"m"	86	3	1	2	6	216	0	6	6	1	509	7	"humeurig"	1	1
"7255"	57	"m"	87	3	1	2	2	216	0	6	6	1	497	7	"onsympathiek"	1	1
"7256"	57	"m"	88	3	1	1	1	216	0	6	6	1	461	6	"onsympathiek"	0	2
"7257"	57	"m"	89	3	1	1	5	216	0	6	6	1	548	10	"onsympathiek"	1	1
"7258"	57	"m"	90	3	1	2	0	216	0	6	6	1	554	1	"stug"	1	1
"7259"	57	"m"	91	3	1	1	5	216	1	5	5	1	507	6	"lief"	1	1
"7260"	57	"m"	92	3	1	2	2	216	0	6	6	1	446	1	"onsympathiek"	1	1
"7261"	57	"m"	93	3	1	1	5	216	0	6	6	1	446	7	"onsympathiek"	1	1
"7262"	57	"m"	94	3	1	1	3	216	0	6	6	1	420	8	"irritant"	1	1
"7264"	57	"m"	96	3	1	1	5	216	0	6	6	1	491	1	"irritant"	1	1
"7265"	57	"m"	97	4	1	1	1	216	1	5	5	1	435	1	"mooi"	0	2
"7266"	57	"m"	98	4	1	2	0	216	0	6	6	1	460	1	"onvriendelijk"	1	1
"7267"	57	"m"	99	4	1	2	6	216	1	5	5	1	511	1	"sympathiek"	1	1
"7268"	57	"m"	100	4	1	2	6	216	1	5	5	1	416	9	"vriendelijk"	1	1
"7269"	57	"m"	101	4	1	2	7	216	1	5	5	1	511	6	"sympathiek"	1	1
"7270"	57	"m"	102	4	1	2	0	216	1	5	5	1	467	7	"liefhebbend"	1	1
"7271"	57	"m"	103	4	1	2	7	216	1	5	5	1	455	7	"aangenaam"	1	1
"7272"	57	"m"	104	4	1	1	3	216	0	6	6	1	579	1	"onvriendelijk"	1	1
"7273"	57	"m"	105	4	1	1	3	216	1	5	5	1	518	7	"sympathiek"	1	1
"7274"	57	"m"	106	4	1	2	2	216	0	6	6	1	516	9	"onaardig"	1	1
"7275"	57	"m"	107	4	1	1	1	216	1	5	5	1	405	7	"vriendelijk"	0	2
"7276"	57	"m"	108	4	1	1	4	216	0	6	6	1	437	8	"onvriendelijk"	1	1
"7278"	57	"m"	110	4	1	1	5	216	0	6	6	1	642	1	"humeurig"	1	1
"7279"	57	"m"	111	4	1	2	2	216	1	5	5	1	540	7	"aangenaam"	1	1
"7281"	57	"m"	113	4	1	2	7	216	0	6	6	1	564	1	"onaardig"	1	1
"7282"	57	"m"	114	4	1	2	7	216	1	5	5	1	492	1	"mooi"	1	1
"7284"	57	"m"	116	4	1	1	4	216	1	5	5	1	487	1	"aangenaam"	1	1
"7285"	57	"m"	117	4	1	1	4	216	1	5	5	1	419	10	"aangenaam"	1	1
"7286"	57	"m"	118	4	1	1	3	216	1	5	5	1	525	1	"lief"	1	1
"7287"	57	"m"	119	4	1	1	5	216	0	6	6	1	620	1	"onvriendelijk"	1	1
"7288"	57	"m"	120	4	1	1	3	216	1	5	5	1	480	1	"mooi"	1	1
"7289"	57	"m"	121	4	1	1	4	216	0	6	6	1	515	7	"irritant"	1	1
"7290"	57	"m"	122	4	1	1	1	216	0	6	6	1	488	7	"onvriendelijk"	0	2
"7291"	57	"m"	123	4	1	2	6	216	1	5	5	1	517	1	"lief"	1	1
"7292"	57	"m"	124	4	1	2	6	216	1	5	5	1	461	1	"lief"	1	1
"7293"	57	"m"	125	4	1	1	5	216	0	6	6	1	518	1	"onsympathiek"	1	1
"7294"	57	"m"	126	4	1	2	7	216	1	5	5	1	505	7	"aangenaam"	1	1
"7295"	57	"m"	127	4	1	2	7	216	0	6	6	1	467	10	"humeurig"	1	1
"7296"	57	"m"	128	4	1	1	1	216	1	5	5	1	419	1	"lief"	0	2
"7299"	58	"v"	3	1	2	1	1	216	0	5	5	1	1071	1	"irritant"	0	2
"7302"	58	"v"	6	1	2	2	2	216	0	5	5	1	701	1	"irritant"	1	1
"7303"	58	"v"	7	1	2	1	5	216	1	6	6	1	843	1	"aangenaam"	0	2
"7304"	58	"v"	8	1	2	1	3	216	0	5	5	1	514	7	"irritant"	1	1
"7305"	58	"v"	9	1	2	2	2	216	0	5	5	1	680	1	"stug"	1	1
"7306"	58	"v"	10	1	2	2	2	216	1	6	6	1	656	1	"lief"	1	1
"7307"	58	"v"	11	1	2	2	0	216	0	5	5	1	608	1	"onvriendelijk"	0	2
"7308"	58	"v"	12	1	2	1	5	216	0	5	5	1	616	10	"irritant"	0	2
"7309"	58	"v"	13	1	2	2	6	216	0	5	5	1	994	7	"onvriendelijk"	1	1
"7310"	58	"v"	14	1	2	1	5	216	1	6	6	1	552	1	"vriendelijk"	0	2
"7311"	58	"v"	15	1	2	2	6	216	0	5	5	1	528	10	"onvriendelijk"	1	1
"7312"	58	"v"	16	1	2	2	6	216	0	5	5	1	654	1	"onsympathiek"	1	1
"7313"	58	"v"	17	1	2	1	1	216	1	6	6	1	601	7	"aangenaam"	0	2
"7314"	58	"v"	18	1	2	2	6	216	1	6	6	1	678	7	"mooi"	1	1
"7315"	58	"v"	19	1	2	1	1	216	1	6	6	1	658	10	"aangenaam"	0	2
"7316"	58	"v"	20	1	2	1	3	216	1	6	6	1	502	8	"liefhebbend"	1	1
"7317"	58	"v"	21	1	2	1	4	216	0	5	5	1	614	8	"onaardig"	1	1
"7318"	58	"v"	22	1	2	2	0	216	1	6	6	1	580	1	"lief"	0	2
"7319"	58	"v"	23	1	2	2	6	216	1	6	6	1	582	1	"lief"	1	1
"7320"	58	"v"	24	1	2	2	2	216	0	5	5	1	672	1	"stug"	1	1
"7321"	58	"v"	25	1	2	1	4	216	1	6	6	1	711	1	"vriendelijk"	1	1
"7322"	58	"v"	26	1	2	2	0	216	0	5	5	1	576	1	"onsympathiek"	0	2
"7323"	58	"v"	27	1	2	1	4	216	1	6	6	1	572	1	"sympathiek"	1	1
"7324"	58	"v"	28	1	2	2	7	216	1	6	6	1	693	7	"sympathiek"	1	1
"7325"	58	"v"	29	1	2	2	0	216	1	6	6	1	432	1	"mooi"	0	2
"7326"	58	"v"	30	1	2	1	3	216	1	6	6	1	402	1	"vriendelijk"	1	1
"7327"	58	"v"	31	1	2	1	3	216	1	6	6	1	482	22	"vriendelijk"	1	1
"7328"	58	"v"	32	1	2	1	4	216	1	6	6	1	532	9	"aangenaam"	1	1
"7329"	58	"v"	33	2	2	2	2	216	1	6	6	1	479	7	"liefhebbend"	1	1
"7330"	58	"v"	34	2	2	2	7	216	1	6	6	1	465	9	"mooi"	1	1
"7331"	58	"v"	35	2	2	2	2	216	1	6	6	1	453	1	"liefhebbend"	1	1
"7332"	58	"v"	36	2	2	2	0	216	1	6	6	1	429	8	"aangenaam"	0	2
